2020-04-07,92123,17.0
2020-04-07,92124,14.0
2020-04-07,92126,31.0
2020-04-07,92127,20.0
2020-04-07,92128,26.0
2020-04-07,92129,19.0
2020-04-07,92130,22.0
2020-04-07,92131,6.0
2020-04-07,92136,3.0
2020-04-07,92139,23.0
2020-04-07,92154,48.0
2020-04-07,92161,2.0
2020-04-07,92173,20.0
2020-04-09,91901,1.0
2020-04-09,91902,16.0
2020-04-09,91905,1.0
2020-04-09,91910,44.0
2020-04-09,91911,52.0
2020-04-09,91913,34.0
2020-04-09,91914,8.0
2020-04-09,91915,20.0
2020-04-09,91916,1.0
2020-04-09,91932,10.0
2020-04-09,91935,4.0
2020-04-09,91941,12.0
2020-04-09,91942,25.0
2020-04-09,91945,14.0
2020-04-09,91950,33.0
2020-04-09,91977,37.0
2020-04-09,91978,5.0
2020-04-09,92004,1.0
2020-04-09,92007,4.0
2020-04-09,92008,9.0
2020-04-09,92009,17.0
2020-04-09,92010,13.0
2020-04-09,92011,9.0
2020-04-09,92014,13.0
2020-04-09,92019,39.0
2020-04-09,92020,56.0
2020-04-09,92021,55.0
2020-04-09,92024,29.0
2020-04-09,92025,20.0
2020-04-09,92026,10.0
2020-04-09,92027,16.0
2020-04-09,92028,8.0
2020-04-09,92029,12.0
2020-04-09,92037,34.0
2020-04-09,92040,14.0
2020-04-09,92054,8.0
2020-04-09,92056,13.0
2020-04-09,92057,10.0
2020-04-09,92058,7.0
2020-04-09,92061,2.0
2020-04-09,92064,17.0
2020-04-09,92065,10.0
2020-04-09,92066,2.0
2020-04-09,92067,12.0
2020-04-09,92069,11.0
2020-04-09,92071,16.0
2020-04-09,92075,4.0
2020-04-09,92078,14.0
2020-04-09,92081,13.0
2020-04-09,92082,3.0
2020-04-09,92083,10.0
2020-04-09,92084,11.0
2020-04-09,92091,2.0
2020-04-09,92093,4.0
2020-04-09,92101,39.0
2020-04-09,92102,22.0
2020-04-09,92103,70.0
2020-04-09,92104,38.0
2020-04-09,92105,45.0
2020-04-09,92106,9.0
2020-04-09,92107,4.0
2020-04-09,92108,20.0
2020-04-09,92109,29.0
2020-04-09,92110,17.0
2020-04-09,92111,21.0
2020-04-09,92113,44.0
2020-04-09,92114,47.0
2020-04-09,92115,36.0
2020-04-09,92116,35.0
2020-04-09,92117,23.0
2020-04-09,92118,5.0
2020-04-09,92119,11.0
2020-04-09,92120,20.0
2020-04-09,92121,3.0
2020-04-09,92122,15.0
2020-04-09,92123,17.0
2020-04-09,92124,15.0
2020-04-09,92126,34.0
2020-04-09,92127,20.0
2020-04-09,92128,27.0
2020-04-09,92129,19.0
2020-04-09,92130,24.0
2020-04-09,92131,6.0
2020-04-09,92136,3.0
2020-04-09,92139,27.0
2020-04-09,92154,58.0
2020-04-09,92161,2.0
2020-04-09,92173,23.0
2020-04-12,91901,1.0
2020-04-12,91902,17.0
2020-04-12,91905,1.0
2020-04-12,91910,52.0
2020-04-12,91911,62.0
2020-04-12,91913,35.0
2020-04-12,91914,9.0
2020-04-12,91915,21.0
2020-04-12,91916,1.0
2020-04-12,91932,11.0
2020-04-12,91935,4.0
2020-04-12,91941,13.0
2020-04-12,91942,27.0
2020-04-12,91945,15.0
2020-04-12,91950,43.0
2020-04-12,91977,41.0
2020-04-12,91978,6.0
2020-04-12,92003,1.0
2020-04-12,92004,1.0
2020-04-12,92007,4.0
2020-04-12,92008,9.0
2020-04-12,92009,17.0
2020-04-12,92010,13.0
2020-04-12,92011,9.0
2020-04-12,92014,13.0
2020-04-12,92019,46.0
2020-04-12,92020,63.0
2020-04-12,92021,61.0
2020-04-12,92024,30.0
2020-04-12,92025,23.0
2020-04-12,92026,10.0
2020-04-12,92027,20.0
2020-04-12,92028,9.0
2020-04-12,92029,12.0
2020-04-12,92037,34.0
2020-04-12,92040,15.0
2020-04-12,92054,9.0
2020-04-12,92056,12.0
2020-04-12,92057,10.0
2020-04-12,92058,8.0
2020-04-12,92061,2.0
2020-04-12,92064,19.0
2020-04-12,92065,10.0
2020-04-12,92066,2.0
2020-04-12,92067,12.0
2020-04-12,92069,11.0
2020-04-12,92071,18.0
2020-04-12,92075,5.0
2020-04-12,92078,14.0
2020-04-12,92081,13.0
2020-04-12,92082,3.0
2020-04-12,92083,10.0
2020-04-12,92084,13.0
2020-04-12,92091,2.0
2020-04-12,92093,4.0
2020-04-12,92101,40.0
2020-04-12,92102,24.0
2020-04-12,92103,72.0
2020-04-12,92104,41.0
2020-04-12,92105,51.0
2020-04-12,92106,9.0
2020-04-12,92107,5.0
2020-04-12,92108,20.0
2020-04-12,92109,29.0
2020-04-12,92110,19.0
2020-04-12,92111,23.0
2020-04-12,92113,47.0
2020-04-12,92114,50.0
2020-04-12,92115,36.0
2020-04-12,92116,36.0
2020-04-12,92117,23.0
2020-04-12,92118,5.0
2020-04-12,92119,12.0
2020-04-12,92120,21.0
2020-04-12,92121,3.0
2020-04-12,92122,15.0
2020-04-12,92123,17.0
2020-04-12,92124,15.0
2020-04-12,92126,33.0
2020-04-12,92127,21.0
2020-04-12,92128,31.0
2020-04-12,92129,19.0
2020-04-12,92130,24.0
2020-04-12,92131,6.0
2020-04-12,92136,3.0
2020-04-12,92139,31.0
2020-04-12,92154,74.0
2020-04-12,92161,2.0
2020-04-12,92173,28.0
2020-04-16,91901,2.0
2020-04-16,91902,18.0
2020-04-16,91905,1.0
2020-04-16,91910,66.0
2020-04-16,91911,83.0
2020-04-16,91913,40.0
2020-04-16,91914,14.0
2020-04-16,91915,27.0
2020-04-16,91916,1.0
2020-04-16,91932,14.0
2020-04-16,91935,6.0
2020-04-16,91941,16.0
2020-04-16,91942,33.0
2020-04-16,91945,18.0
2020-04-16,91950,60.0
2020-04-16,91963,1.0
2020-04-16,91977,50.0
2020-04-16,91978,6.0
2020-04-16,92003,1.0
2020-04-16,92004,1.0
2020-04-16,92007,4.0
2020-04-16,92008,9.0
2020-04-16,92009,18.0
2020-04-16,92010,13.0
2020-04-16,92011,10.0
2020-04-16,92014,16.0
2020-04-16,92019,50.0
2020-04-16,92020,68.0
2020-04-16,92021,69.0
2020-04-16,92024,30.0
2020-04-16,92025,25.0
2020-04-16,92026,11.0
2020-04-16,92027,28.0
2020-04-16,92028,9.0
2020-04-16,92029,13.0
2020-04-16,92037,34.0
2020-04-16,92040,18.0
2020-04-16,92054,12.0
2020-04-16,92056,14.0
2020-04-16,92057,14.0
2020-04-16,92058,10.0
2020-04-16,92061,2.0
2020-04-16,92064,20.0
2020-04-16,92065,11.0
2020-04-16,92066,2.0
2020-04-16,92067,12.0
2020-04-16,92069,13.0
2020-04-16,92071,22.0
2020-04-16,92075,5.0
2020-04-16,92078,17.0
2020-04-16,92081,13.0
2020-04-16,92082,4.0
2020-04-16,92083,10.0
2020-04-16,92084,16.0
2020-04-16,92091,2.0
2020-04-16,92093,4.0
2020-04-16,92101,43.0
2020-04-16,92102,26.0
2020-04-16,92103,77.0
2020-04-16,92104,45.0
2020-04-16,92105,59.0
2020-04-16,92106,9.0
2020-04-16,92107,6.0
2020-04-16,92108,28.0
2020-04-16,92109,29.0
2020-04-16,92110,23.0
2020-04-16,92111,25.0
2020-04-16,92113,61.0
2020-04-16,92114,61.0
2020-04-16,92115,42.0
2020-04-16,92116,39.0
2020-04-16,92117,24.0
2020-04-16,92118,6.0
2020-04-16,92119,12.0
2020-04-16,92120,21.0
2020-04-16,92121,3.0
2020-04-16,92122,16.0
2020-04-16,92123,18.0
2020-04-16,92124,15.0
2020-04-16,92126,39.0
2020-04-16,92127,24.0
2020-04-16,92128,38.0
2020-04-16,92129,21.0
2020-04-16,92130,26.0
2020-04-16,92131,10.0
2020-04-16,92136,3.0
2020-04-16,92139,34.0
2020-04-16,92140,12.0
2020-04-16,92154,92.0
2020-04-16,92161,1.0
2020-04-16,92173,43.0
2020-04-19,91901,2.0
2020-04-19,91902,18.0
2020-04-19,91905,2.0
2020-04-19,91910,70.0
2020-04-19,91911,98.0
2020-04-19,91913,43.0
2020-04-19,91914,14.0
2020-04-19,91915,31.0
2020-04-19,91916,1.0
2020-04-19,91932,14.0
2020-04-19,91935,6.0
2020-04-19,91941,18.0
2020-04-19,91942,36.0
2020-04-19,91945,19.0
2020-04-19,91950,67.0
2020-04-19,91963,2.0
2020-04-19,91977,55.0
2020-04-19,91978,6.0
2020-04-19,92003,1.0
2020-04-19,92004,1.0
2020-04-19,92007,4.0
2020-04-19,92008,9.0
2020-04-19,92009,18.0
2020-04-19,92010,13.0
2020-04-19,92011,10.0
2020-04-19,92014,16.0
2020-04-19,92019,53.0
2020-04-19,92020,76.0
2020-04-19,92021,72.0
2020-04-19,92024,30.0
2020-04-19,92025,30.0
2020-04-19,92026,14.0
2020-04-19,92027,29.0
2020-04-19,92028,10.0
2020-04-19,92029,13.0
2020-04-19,92036,2.0
2020-04-19,92037,34.0
2020-04-19,92040,18.0
2020-04-19,92054,13.0
2020-04-19,92056,15.0
2020-04-19,92057,16.0
2020-04-19,92058,11.0
2020-04-19,92061,2.0
2020-04-19,92064,21.0
2020-04-19,92065,12.0
2020-04-19,92066,2.0
2020-04-19,92067,12.0
2020-04-19,92069,13.0
2020-04-19,92071,23.0
2020-04-19,92075,5.0
2020-04-19,92078,17.0
2020-04-19,92081,14.0
2020-04-19,92082,4.0
2020-04-19,92083,10.0
2020-04-19,92084,18.0
2020-04-19,92091,2.0
2020-04-19,92093,4.0
2020-04-19,92101,44.0
2020-04-19,92102,33.0
2020-04-19,92103,78.0
2020-04-19,92104,48.0
2020-04-19,92105,60.0
2020-04-19,92106,9.0
2020-04-19,92107,6.0
2020-04-19,92108,29.0
2020-04-19,92109,30.0
2020-04-19,92110,25.0
2020-04-19,92111,25.0
2020-04-19,92113,64.0
2020-04-19,92114,68.0
2020-04-19,92115,45.0
2020-04-19,92116,38.0
2020-04-19,92117,27.0
2020-04-19,92118,7.0
2020-04-19,92119,15.0
2020-04-19,92120,22.0
2020-04-19,92121,3.0
2020-04-19,92122,18.0
2020-04-19,92123,19.0
2020-04-19,92124,16.0
2020-04-19,92126,43.0
2020-04-19,92127,28.0
2020-04-19,92128,39.0
2020-04-19,92129,24.0
2020-04-19,92130,27.0
2020-04-19,92131,10.0
2020-04-19,92136,3.0
2020-04-19,92139,39.0
2020-04-19,92140,13.0
2020-04-19,92145,3.0
2020-04-19,92154,107.0
2020-04-19,92161,1.0
2020-04-19,92173,59.0
2020-04-21,91901,3.0
2020-04-21,91902,23.0
2020-04-21,91905,2.0
2020-04-21,91910,75.0
2020-04-21,91911,108.0
2020-04-21,91913,52.0
2020-04-21,91914,14.0
2020-04-21,91915,34.0
2020-04-21,91916,1.0
2020-04-21,91932,17.0
2020-04-21,91935,6.0
2020-04-21,91941,18.0
2020-04-21,91942,37.0
2020-04-21,91945,22.0
2020-04-21,91950,72.0
